budget,id,popularity,release_date,revenue,runtime,vote_average,vote_count
2600000,11072,22.793929,07-02-74,119500000,93,7.2,609
2600000,9730,14.013414,13-04-84,32980880,91,5.9,237
2159280,209274,13.265432,25-10-13,10700000,80,7.1,260
0,26371,11.552247,18-09-87,0,134,7.1,61
0,14137,1.73892,15-09-06,0,86,5.3,22
2600000,291,0.895946,09-07-04,3166000,105,7.6,23
2600000,14139,19.02965,20-09-07,553198,92,7,308
0,33106,0.406645,20-01-09,0,99,7.4,13
2600000,8875,3.687574,07-12-07,0,97,5.2,38
2540800,872,36.556954,10-04-52,7200000,103,7.8,727
0,72914,0.545825,16-04-10,0,97,7.1,47
2500000,139038,18.661541,11-01-13,60141683,86,5.4,516
2500000,126509,0.973582,13-07-12,33400000,87,4.6,19
0,9591,14.885388,04-10-96,34585416,108,6.8,225
2500000,10676,12.030456,22-10-82,14400000,98,5,229
2500000,1687,18.30961,20-05-71,12348905,98,6.3,264
2500000,24748,6.82919,29-05-63,10000000,112,7.5,66
0,181330,9.799357,03-07-13,32230907,74,7.1,95
2500000,468,10.363642,17-10-91,0,104,7.1,212
2500000,401,30.583959,28-07-04,26781723,102,7.1,618
2500000,76,23.672571,27-01-95,5535405,105,7.7,959
0,50538,0.205034,03-10-03,0,100,6.9,8
0,25636,5.581743,05-09-99,0,107,6.7,22
0,19316,2.487255,12-09-04,0,91,6.8,32
0,21074,0.262135,16-11-07,0,102,5.2,15
2500000,84329,23.419061,16-08-12,3325038,85,6.8,450
0,20,7.958831,07-03-03,9726954,106,7.2,77
2500000,157386,25.722747,02-08-13,6854611,95,6.8,1048
0,13007,9.774126,01-10-08,0,101,7.2,197
0,13518,0.197469,14-11-08,0,90,7,3
0,116584,0.142255,24-04-06,0,100,7,1
2500000,46849,0.301884,24-08-07,71904,100,7.1,7
0,40428,0.424957,01-01-10,0,80,5.5,6
14000000,17334,3.393648,29-10-08,0,106,6.1,50
0,1698,5.025938,03-02-00,0,103,6.1,61
2500000,20764,4.624691,10-12-08,107559,90,6,40
2500000,45132,12.204569,09-09-10,324138,96,6.6,441
0,76706,0.630226,01-12-10,0,89,5,15
2500000,254472,4.270489,03-07-15,0,87,4.9,63
35000000,332285,3.674294,02-09-16,0,94,4.8,40
2400000,49471,4.623059,16-10-96,5731103,120,7,11
0,13569,1.946715,01-12-06,0,101,4.8,21
30000000,7512,27.940093,01-09-06,495303,84,6.3,664
2500000,356216,1.759506,29-08-15,0,110,4.5,19
2380000,11798,8.395624,12-09-06,8176544,101,7.4,363
2500000,146631,8.248149,14-12-12,0,101,3.1,47
2361000,43546,0.628051,01-07-44,6892000,101,7,4
2450000,61038,0.500753,13-05-11,0,105,4.6,5
0,78373,0.376662,01-05-98,565592,97,10,1
2300000,17820,1.606314,13-07-51,11000000,107,6.9,18
0,74457,0.197264,26-08-11,0,91,4.7,6
0,283384,5.759493,05-08-14,0,108,5.6,88
2000000,19933,6.86302,09-07-87,0,90,6.7,93
2280000,756,32.875469,13-11-40,83320000,124,7.2,808
0,433715,0.015295,15-06-14,0,90,0,0
4000000,9728,14.206525,13-08-82,36690067,95,5.7,254
2200000,9731,12.639469,22-03-85,21930418,92,5.1,196
0,9916,2.371477,09-02-07,0,117,6.2,11
0,309425,2.470443,20-03-15,0,115,6.6,48
0,14156,1.532518,13-06-08,0,90,5.7,5
2160000,43610,0.1813,01-06-45,9132000,119,5.8,4
2300000,360339,2.713171,22-10-15,0,97,5.6,19
0,31163,0.258413,22-04-05,0,90,3.5,5
0,297621,2.025701,14-11-14,0,90,5.4,12
0,16205,2.659804,09-10-07,0,85,5.7,59
2100000,887,8.38717,25-12-46,23650000,172,7.6,143
0,9517,6.677093,15-06-01,480811,113,6.7,125
0,6007,2.526356,16-03-01,0,89,7,51
2100000,364083,0.039007,16-10-15,3330,126,0,0
1500000,8329,31.691617,10-04-07,30448000,78,7.1,934
0,69640,0.47909,03-10-10,0,88,4.5,4
0,371085,0.027801,01-01-15,0,0,0,0
0,347548,2.122451,09-07-15,0,77,5.1,36
0,322443,0.803761,27-02-15,0,81,4.1,15
2000000,657,41.298723,11-10-63,78898765,115,6.9,760
0,28165,1.791331,24-02-89,0,96,5.3,39
2000000,11561,10.664202,17-12-73,18344729,89,7,200
2000000,270303,100.876794,04-02-15,14674076,100,6.6,1832
2000000,11624,13.223111,06-08-72,18016290,88,6.6,215
2000000,595,22.139842,25-12-62,13129846,129,8,657
2000000,8810,37.117362,24-12-81,24600832,95,7.3,957
0,12207,15.046612,03-02-94,0,102,7.2,242
2000000,226,15.557144,02-09-99,11540607,118,7.2,353
2000000,92182,11.66632,21-01-11,13101672,85,5.2,125
2000000,582,34.938177,15-03-06,70000000,137,7.9,958
1000000,72213,5.961119,30-09-11,34522221,129,6.8,77
2000000,990,17.639478,25-09-61,7600000,134,7.6,240
2000000,55604,1.867004,30-08-40,9172000,119,6.5,8
8000000,9662,13.944645,11-06-03,1477676,80,7.3,231
0,20862,2.304552,16-01-98,0,89,6.6,24
0,2771,7.792851,15-08-03,6003587,101,7.1,120
2700000,80,14.799323,10-02-04,15992615,80,7.6,718
2000000,55,23.281616,16-06-00,20908467,154,7.6,521
2000000,11023,20.331593,20-08-03,4601043,100,6.7,339
2000000,33667,5.381536,11-11-47,7800000,118,6.8,47
2000000,39013,20.834883,11-06-10,13831503,100,6.8,565
0,11194,14.045887,05-09-03,13885802,106,7.6,138
2000000,43839,0.483974,24-05-38,4000000,106,4.8,6
0,1382,9.719094,17-06-05,0,90,7,107
2000000,44639,16.930914,08-10-10,7871522,109,7.7,286
6000000,301351,28.819424,26-08-15,11122090,96,6.3,658
0,4816,18.223139,13-09-99,0,116,7.2,298
2000000,7873,12.999023,11-09-05,5967038,120,6.3,197
2000000,331190,6.728882,17-09-15,2801508,97,5.6,92
2000000,15186,1.95686,02-08-02,2506446,96,4.8,26
0,17994,7.151154,31-12-86,0,98,5.9,58
2000000,1378,14.846001,20-05-06,5179037,101,6.3,140
2000000,8885,14.08251,25-06-08,11125849,90,7.8,291
2000000,48382,0.031947,12-09-03,1672730,120,5,2
2000000,12901,2.283796,27-07-07,1431623,102,7.2,23
2000000,250124,18.224326,07-08-15,1477002,98,6.8,279
2000000,14284,3.43159,19-01-07,0,109,7.6,31
0,57120,4.749885,05-09-10,876302,104,6.5,77
2000000,12228,3.980072,11-02-05,653621,92,6.8,31
0,22617,1.096355,01-09-00,0,99,7.1,19
0,55561,1.196943,01-01-97,0,96,5.6,13
2000000,42889,3.125382,10-09-10,563706,120,4.6,19
2000000,10656,5.261065,10-04-85,390659,104,6.3,86
0,24363,6.337735,15-04-05,0,97,6.1,23
0,13121,7.359286,19-01-07,0,94,5.2,210
2000000,24746,1.892183,18-09-98,124494,91,5.8,36
0,325140,0.001186,26-05-00,0,0,0,0
2000000,12109,3.911445,12-09-04,120620,90,7.1,52
3800000,27023,2.559806,10-06-09,111731,84,5.9,18
0,22913,0.744406,31-08-97,0,96,6.3,10
13500000,273899,5.16023,18-09-15,187674,129,5.2,32
7000000,20653,0.253595,24-10-08,1100000,93,6.7,3
0,67373,0.046868,01-01-05,0,100,5,1
0,171759,2.952932,01-03-13,0,97,5.6,13
0,206296,5.563068,03-11-14,0,94,5.5,143
0,35219,1.161034,16-01-09,0,95,6.4,9
2000000,28260,7.502934,01-10-93,54207,97,5.9,88
0,7515,5.350423,10-02-05,0,92,6.1,96
2000000,13075,4.261509,08-09-06,622806,96,6.3,41
0,335866,6.752141,02-10-15,0,87,6,333
0,13510,20.362373,12-09-08,3983997,91,6.7,406
0,215881,5.099368,13-09-13,0,98,5.4,40
0,18238,6.632891,16-03-09,0,86,5.3,124
0,22600,1.717376,11-02-08,0,120,6.8,16
0,12612,4.922397,01-05-04,0,99,6.9,18
1000000,50698,13.222268,09-09-11,0,92,6.1,381
100000,115210,7.447714,19-05-12,95000,86,5.5,92
2000000,34335,9.68793,01-01-10,0,98,5.2,84
2,459488,0.050625,12-12-15,0,,0,0
2000000,11302,5.941852,28-04-71,11833696,82,6.7,165
0,119458,0.174311,10-08-12,0,103,3.5,2
0,20406,0.361554,07-07-07,0,76,5.8,2
2300000,3766,8.055084,24-12-47,0,87,7.2,102
2000000,18616,4.346271,01-05-08,0,88,4.4,27
14000000,18808,3.419685,01-01-02,0,97,5.6,37
2000000,95755,5.100741,10-03-12,0,96,5.7,50
0,198062,2.253589,09-07-13,0,87,6.7,45
0,188652,0.209475,26-04-13,0,106,6.6,8
0,174311,3.613577,10-09-13,0,107,5.3,36
0,12602,1.296784,05-10-67,0,85,6.3,12
7000000,153795,4.50829,16-01-13,0,88,5.2,46
0,17768,8.902102,16-10-66,0,99,6.1,24
0,13516,1.619635,27-09-07,0,102,5.9,10
0,98549,1.002585,03-03-11,0,108,3.9,8
0,312793,1.332804,20-03-15,0,90,4.2,35
2000000,309919,2.00163,21-08-15,0,89,4.4,24
2000000,299553,1.187764,02-10-15,0,92,4.4,19
19000000,21309,6.463806,27-08-86,0,99,6.7,59
0,32235,1.980265,01-01-03,0,103,6.7,24
1950000,329540,3.696123,10-04-15,0,90,5.8,49
1987650,26388,32.841229,24-09-10,19152480,94,6.6,827
0,49020,8.518866,18-03-11,864659,97,7.4,443
0,159037,4.892203,07-06-13,0,88,7.8,55
0,12838,4.665026,21-07-06,0,95,5.8,12
0,157293,1.294967,07-02-13,222000,160,5.6,10
0,14048,14.331992,25-07-08,2957978,94,7.5,275
0,356987,3.068463,30-08-15,0,82,5.8,27
1900000,295886,1.367751,24-04-15,0,89,6.9,21
1800000,38358,14.838986,27-08-10,67738090,87,5.6,328
0,33511,1.950959,25-12-09,0,98,7.2,244
1800000,702,14.884756,18-09-51,8000000,125,7.6,281
1800000,935,41.996783,29-01-64,9440272,95,8,1442
1800000,542,2.179428,01-10-02,0,118,6.2,36
1800000,84175,12.471239,29-06-12,21107746,93,6.8,403
1700000,1705,13.315383,15-06-73,8844595,93,5.5,215
0,62677,3.363321,01-03-01,0,109,5.6,9
2000000,50875,1.699101,26-08-11,841733,109,5.3,14
0,260778,0.320387,14-08-15,0,155,6.7,5
0,58492,0.692497,22-04-11,621951,87,6.4,88
0,44562,0.023436,04-06-93,0,93,5.5,12
0,37232,0.749699,09-09-03,0,108,6.8,9
1800000,4929,11.756943,31-07-68,6800000,114,6.7,192
0,36334,0.225627,14-03-52,0,87,6.9,17
0,9783,6.833164,15-06-07,0,113,5.3,33
0,386826,0.060127,04-03-16,0,87,0,0
1800000,205126,1.959405,27-06-13,0,86,4.2,22
1800000,98557,0.21544,03-02-12,0,101,5,4
1530000,104,27.36562,20-08-98,7267585,81,7.2,664
500000,10894,8.650779,13-01-02,150277,93,6.3,152
1493619,246449,2.492747,29-12-13,0,90,4.9,19
0,32579,2.756435,20-03-08,23311391,106,7,28
1700000,1688,18.828683,29-06-72,9700000,88,6.1,236
1700000,1999,6.979638,23-11-01,0,130,6.4,89
2000000,43947,26.281839,17-06-10,572809,108,6.3,519
1700000,24066,2.079125,03-12-99,1943649,98,5.5,39
0,9709,3.939753,20-08-04,0,86,6,59
1000000,191714,14.017809,19-09-13,4235151,104,7.3,221
0,25312,3.677831,05-08-05,0,100,5.9,7
1644736,34106,3.426314,23-08-38,7433101,126,7.2,79
1650000,11426,6.915201,04-08-53,30500000,118,7.2,133
1600000,13909,8.535178,22-10-49,5400000,103,7.1,61
0,206284,2.160586,04-10-13,0,102,6,24
0,27455,0.796009,09-04-99,6033999,84,6.3,3
0,66468,0.13456,15-10-10,2592808,0,4.3,4
0,7973,4.554574,01-07-07,0,96,6.8,52
0,283686,3.215465,27-08-14,0,92,4.6,55
0,15976,1.49436,06-06-06,0,114,7.6,20
1600000,592,20.810292,07-04-74,4420000,113,7.5,372
0,74084,0.122704,07-12-06,0,0,0,0
0,1651,3.654018,18-06-69,0,123,6.7,32
0,25428,3.313339,05-10-03,0,111,6.5,2
0,298584,5.379319,12-02-16,0,99,4.4,111
2000000,10758,9.67299,25-05-07,22179430,108,6.7,129
1500000,11690,17.49699,26-02-88,11806119,92,6.6,363
1500000,3083,12.2624,19-10-39,9600000,129,7.9,241
1500000,9344,13.291991,28-07-95,7412216,91,6.8,279
1500000,10707,13.788054,05-10-05,11098131,81,6.9,226
1000000,15647,3.990215,21-04-01,10013424,97,5.9,48
17000000,308529,6.526588,14-07-16,0,90,4.5,99
1500000,4174,11.145915,28-12-45,7000000,111,7.3,160
0,20156,5.446832,24-09-94,0,103,6.5,64
1500000,9464,10.009994,20-01-98,2375097,110,7.1,166
1500000,49018,58.594852,13-09-10,97009150,103,6.8,1737
1500000,13820,11.35344,20-02-84,2300000,92,6.7,144
1500000,18079,8.589355,31-08-00,0,114,7.4,153
0,127918,2.828303,09-07-12,0,101,6.5,39
1500000,17113,3.618646,25-03-05,712294,111,6.5,43
1500000,129139,15.017068,24-07-13,3566225,104,5.5,342
1500000,507,5.817519,01-10-93,418961,96,6.1,111
1500000,4012,9.856826,19-01-01,416925,98,6.8,151
0,14054,4.262374,07-03-08,414404,106,6.5,48
0,323271,0.06124,28-08-15,0,93,3,1
1500000,10972,11.064228,10-08-01,373967,100,6.2,251
0,13066,1.742383,01-01-06,0,80,5.7,12
0,66025,0.414754,11-02-11,330048,95,4.5,3
0,11908,12.677016,27-04-06,0,83,5.7,159
1,3082,28.27648,05-02-36,8500000,87,8.1,856
0,39541,0.87066,22-03-02,0,91,6.4,9
1500000,1961,7.5591,01-10-07,173066,86,5.9,107
1500000,51820,2.02817,13-01-05,0,0,3.5,1
1500000,291362,0.859014,06-03-15,0,97,6.6,8
1500000,30082,0.071377,07-12-05,0,108,6,2
1200000,72913,0.193172,14-07-10,0,128,6,2
1500000,23963,4.680206,06-03-09,32000,93,6.6,183
2000000,29406,1.20173,24-04-08,0,90,6.8,16
1,361505,0.094105,07-07-15,0,90,10,2
1500000,104755,14.504326,10-09-12,1165882,101,5.1,242
0,253306,10.322858,04-09-14,0,109,6.5,358
0,29595,1.404175,04-11-05,0,98,6.9,24
1,46729,0.077876,01-10-05,0,87,6.8,6
0,294600,0.35819,01-01-13,0,98,6,1
9000000,137347,9.159265,29-11-13,0,112,6.4,13
0,290370,1.893697,27-09-14,1500000,85,2.6,9
0,426469,0.71087,03-02-17,0,102,7.4,7
0,356841,1.105357,03-07-15,0,102,4.2,13
1500000,301325,2.815228,20-11-15,0,90,3.3,52
0,347755,0.446858,28-01-16,0,93,7.5,6
1488423,408,80.171283,20-12-37,184925486,83,6.9,1914
1400000,44413,0.684881,06-05-04,0,106,6.8,10
1455000,39209,3.598457,06-11-68,2620000,113,5.4,12
1,48463,1.452152,17-12-04,0,94,5.9,18
2000000,394047,1.193219,08-07-16,0,101,5.3,6
3150000,312791,8.039223,16-10-14,0,100,5.2,97
0,266034,2.486992,16-05-14,0,75,6.2,32
0,280381,0.43049,11-01-14,0,91,0,0
1377800,2661,9.815394,30-07-66,0,105,6.1,203
1350000,100,16.032594,05-03-98,3897569,105,7.5,1648
0,218500,0.592821,19-08-83,0,104,0,0
1300000,309,10.240917,20-05-98,0,105,7.7,207
0,27845,3.443916,11-10-96,0,95,6.7,51
1300000,25784,0.072066,22-02-06,639000,135,5,1
0,52790,0.430758,05-05-00,619042,105,6.5,6
0,100275,0.143784,22-04-12,1632,79,6.1,30
0,295914,0.077873,22-08-14,0,135,0,0
0,42033,0.319792,15-03-85,0,88,2.8,10
1000000,19187,1.600797,01-01-03,0,85,5.9,18
0,46415,0.285131,09-12-05,0,122,2.3,4
0,38570,5.628399,08-06-10,0,82,3.2,34
0,27588,5.065752,22-10-09,0,103,5,66
1288000,223,18.426825,12-04-40,6000000,130,7.7,336
1250000,9725,16.517777,01-05-81,21722776,87,6,315
1250000,28580,6.903314,25-11-45,11000000,101,7.4,112
1250000,23730,4.45544,31-08-84,3412497,88,5.3,62
0,84197,0.106949,19-04-13,0,100,5.9,10
15000000,46256,0.165909,03-06-11,0,87,5.8,2
1250000,19997,9.903992,21-01-53,8500000,92,6.7,79
1250000,43266,7.70019,28-10-41,6000000,118,6.8,72
0,278316,4.480579,22-06-14,0,123,4.1,13
1200000,1412,10.869492,18-08-89,0,100,6.7,185
1200000,176,63.655973,01-10-04,103911669,103,7.2,2184
3000000,39939,16.312803,18-01-01,18492362,100,6.6,362
1,357834,0.025364,07-08-15,0,99,0,0
1300000,215924,1.473405,10-08-13,0,87,5.7,17
0,480,8.109958,30-08-01,0,114,6.8,57
0,14295,7.142448,17-11-00,0,111,6.8,88
1200000,11219,6.920873,03-10-55,7000000,99,6.9,149
0,20770,4.826908,12-09-99,0,85,6.5,101
1200000,176124,3.085411,19-04-13,2861020,114,6.3,24
1200000,500,66.925866,02-09-92,14661007,99,8,3697
0,60400,1.280733,19-01-40,0,88,6.4,8
1200000,429,88.377076,23-12-66,6000000,161,8.1,2311
0,310569,9.683622,08-02-15,0,110,7.8,165
1250000,98369,1.6116,13-04-12,0,106,5.8,25
0,114065,0.002386,20-03-03,0,88,0,0
900000,89750,0.097913,11-09-11,25000,97,6.8,6
1200000,49951,0.047781,01-03-07,0,85,0,0
1344000,86331,20.422246,14-09-11,0,103,4.1,140
0,355629,0.021678,27-10-13,0,98,0,0
0,16433,1.998557,18-06-03,0,88,6,11
0,15544,8.148187,05-12-08,0,88,3.9,44
1200000,43884,2.968235,20-10-36,2736000,115,6.8,18
0,107315,1.36514,22-10-11,0,0,4.4,12
1200000,137955,0.057564,01-01-12,0,84,4.8,12
2600000,13064,8.001156,17-09-93,2850263,91,6.1,20
1200000,59917,1.079125,27-05-70,0,97,6.7,13
0,157422,1.906151,16-10-15,0,91,4.2,26
0,310933,0.100533,01-06-13,0,0,2,1
3000000,7553,10.230583,07-10-05,18637690,94,6.2,237
0,12877,12.818441,29-09-04,0,90,7.2,151
1100000,39895,1.220072,25-09-87,1400000,99,6.8,15
0,102840,0.014406,22-02-02,0,0,5,1
1596010,55616,0.552361,28-02-02,0,75,6.9,8
0,29697,0.147886,27-10-06,0,97,6,9
1100000,50037,7.717237,03-12-10,0,110,5.7,77
1100000,94329,40.285095,08-09-11,4105187,101,7.3,1055
0,53502,0.249457,13-05-10,0,90,3.1,6
0,202604,0.447166,29-05-13,0,0,4.4,11
878000,289,43.729123,26-11-42,10462500,102,7.9,1422
0,27374,4.653047,17-06-08,0,84,6.1,90
1250000,26815,3.000435,11-12-09,0,156,7,27
1000000,811,11.095414,09-03-72,0,89,6.3,177
1000000,1366,72.19808,21-11-76,117235147,119,7.5,1791
0,244776,0.926084,20-01-14,0,92,4.1,7
1000000,5769,2.833166,06-10-63,37600000,128,6.1,39
1000000,277685,41.972329,17-04-15,62882090,82,5.5,1047
1300000,103,58.845025,07-02-76,28262574,114,8,2535
1000000,11298,6.532855,03-04-81,17985893,91,6.4,161
950000,646,48.901542,04-10-62,59600000,110,6.9,940
0,93856,20.649145,24-05-12,18112929,88,4.9,483
1000000,9003,22.583834,11-09-87,14564027,94,6.9,449
5000000,347126,6.96858,01-04-16,23507567,121,5.7,72
1000000,10092,6.926926,16-09-05,10047674,90,5.6,126
1000000,10643,3.322721,11-12-99,10037390,107,5.9,43
3500000,46705,26.881611,27-12-10,16566240,112,6.9,890
1000000,546,9.773398,23-12-05,13350369,103,6.9,144
1000000,76487,13.152822,06-01-12,101758490,83,4.6,262
2090000,5722,4.289003,17-07-70,40000000,109,6.6,53
1000000,39833,1.444258,15-11-56,9000000,89,5.5,21
1000000,1781,14.139004,24-01-06,46243000,100,6.7,251
1000000,18712,3.851,14-12-49,7800000,100,6.2,33
0,7944,2.162522,07-02-08,0,122,7.2,44
5000000,171424,17.845161,04-09-14,6833445,100,5,349
0,361475,0.42583,20-05-16,0,109,7.5,12
1000000,113947,9.115486,02-05-12,9138338,98,6.6,179
0,18570,15.017162,07-09-08,0,94,7.4,217
0,83860,1.86221,30-10-11,5355847,107,6.8,35
0,41469,1.334481,21-08-98,0,96,6,20
0,244772,15.699363,18-01-14,5284309,90,6.7,292
0,50837,17.806082,21-10-11,3538446,101,6.7,277
0,248774,10.12895,06-06-14,3123963,83,6.7,187
0,10183,4.805651,01-08-08,0,97,6.7,99
1000000,159014,5.247956,14-06-13,0,89,7.4,85
1000000,32456,4.86805,07-09-97,2057193,84,5.4,24
0,49963,0.367312,17-07-96,0,86,6.6,7
1000000,13508,5.323184,04-08-06,1678874,92,7.2,59
1000000,22597,3.424158,01-02-00,1744858,94,6.3,25
1000000,9707,9.954848,09-06-02,0,92,6.7,191
1,37532,0.29245,07-10-98,0,100,6.7,7
1000000,26791,0.280083,30-03-01,852206,119,7.3,4
1000000,56666,0.043023,08-09-00,623791,170,6.1,7
1000000,8675,5.06516,06-09-97,0,94,6.2,115
0,13132,3.65924,01-08-03,0,108,5.9,30
0,47686,0.948316,01-01-97,0,97,7.7,10
1000000,46989,0.672695,11-01-02,464000,92,6.7,13
0,192132,16.570708,09-05-14,0,100,6.4,348
0,24424,0.51799,17-09-09,0,120,6.8,27
0,13198,8.542921,24-01-06,0,88,6.7,160
0,244267,37.555398,18-07-14,336472,106,7.5,1063
1000000,21413,5.20209,22-08-03,0,79,5.6,17
1000000,123678,8.887411,31-08-12,444575,115,7.5,210
1000000,13362,0.748565,30-04-07,274661,106,6.6,53
1000000,39183,0.436148,01-01-06,0,97,4.7,3
0,62402,0.030253,24-09-04,0,120,2.8,3
0,206412,0.690089,14-05-00,0,90,4,1
1000000,201132,1.883947,05-09-13,0,92,7.2,29
650000,251471,1.631274,31-07-15,0,93,6.4,55
1000000,112456,0.341461,01-06-12,0,114,4.7,5
0,20296,0.887821,16-09-05,0,200,3.4,6
0,25983,8.628485,25-04-09,0,95,6,197
0,66195,6.507094,01-07-10,14870,93,6.2,135
0,16155,1.190729,17-08-98,0,88,6.3,16
1000000,46727,0.340019,11-02-99,0,104,5.2,7
0,55180,0.678475,23-09-98,0,98,6,3
0,29015,9.055447,22-09-00,0,82,5.5,11
0,91122,0.108468,19-09-09,0,118,4.4,5
1000000,18206,2.175696,28-04-06,10018,78,6.2,20
1000000,320146,1.50211,11-03-16,0,97,5.4,25
1000000,13856,1.260314,30-01-06,7202,81,6.6,32
0,219716,0.547654,19-03-99,0,96,0,1
0,43630,0.0206,01-01-05,0,97,4.8,2
0,56491,0.429587,21-04-06,0,88,3.3,9
0,99826,0.098351,16-01-02,0,96,8,1
1000000,186935,3.629777,09-08-13,0,105,6.2,32
0,357441,0.060003,31-07-15,0,0,8,1
900000,19344,7.145832,08-03-06,0,76,6.4,55
1000000,242083,3.638411,21-01-14,0,96,4.9,23
0,18869,1.255771,01-01-06,0,99,5.4,8
0,26673,0.783842,01-01-09,0,84,3.5,4
0,41830,0.118324,22-04-65,0,94,6.1,6
0,37694,0.023681,02-07-04,0,87,5.5,3
0,63287,2.948576,20-06-08,0,93,6.1,47
0,335874,0.243853,03-04-15,0,90,4.5,2
0,34592,1.563711,01-01-09,0,92,4.7,31
1000000,92635,0.653495,16-03-12,0,85,4.8,11
0,258755,1.233688,03-10-14,0,96,7.6,26
1000000,96534,0.153625,11-06-11,0,90,5.7,3
0,21283,0.328498,19-05-09,0,85,5,4
1000000,272724,0.4594,01-06-14,0,84,3.2,3
0,84178,7.207051,21-01-12,0,83,4.9,78
0,101179,6.679954,05-08-12,0,95,5.7,117
0,52462,1.284741,17-05-06,0,94,5.3,3
1000000,269057,0.973323,08-09-14,0,90,6.6,8
1,287524,1.859965,31-10-14,0,95,4,42
0,206213,3.418372,25-07-13,0,93,3.5,34
0,248402,0.65434,16-04-14,0,90,4.1,7
950000,29146,0.178689,23-09-68,814666,103,6.6,28
950000,207769,7.310879,26-08-13,0,87,5.7,92
950000,271185,8.976128,19-04-14,0,100,5.5,155
0,29731,0.280829,01-01-07,0,90,5,1
913000,292539,0.795698,26-04-14,0,83,7.4,8
910000,654,16.015599,22-06-54,9600000,108,8,357
930000,91070,5.974156,18-06-11,30905,100,5.3,66
852510,2009,9.270133,24-08-07,1185783,113,7.3,156
0,323270,0.392658,27-10-15,0,0,5,2
950000,2652,25.918007,14-01-05,7022209,103,6.8,701
900000,9813,4.0971,12-09-05,381420,96,6.1,73
0,60421,2.34239,26-08-11,0,107,7.4,23
0,157354,20.967146,25-07-13,17385830,85,7.3,390
0,127867,10.639774,08-09-12,0,100,5.8,160
858000,3170,47.651878,14-08-42,267447150,70,6.8,1405
0,14014,0.957022,01-04-07,0,88,6.5,15
850000,15708,5.424916,10-07-03,819939,107,6.7,56
0,146882,0.007254,11-04-11,0,78,0,0
1000000,215918,0.175885,31-12-13,0,90,5,1
850000,84200,14.238376,31-08-12,1243961,85,5.8,110
0,84184,9.436431,03-08-12,3094813,91,6.4,163
0,45767,0.339757,25-10-02,0,95,5.2,9
0,14823,3.060685,01-12-06,0,85,6.5,34
0,367551,5.023091,11-12-15,0,86,5,62
0,343409,0.504251,26-06-15,0,90,2,1
800000,60243,12.049373,15-03-11,0,123,7.7,469
0,57294,0.108135,01-06-09,0,93,7,1
0,11446,5.870319,24-05-95,0,88,6.9,103
800000,47889,0.59424,08-10-93,1001437,114,5.6,10
800000,25461,3.643662,16-05-02,2816116,88,7.8,13
0,905,1.824184,30-01-29,0,109,7.6,45
0,279759,0.006943,01-01-08,0,0,0,0
0,78705,0.038706,21-09-04,0,83,7.8,3
0,25212,2.171288,10-03-00,0,101,6.1,7
800000,26899,5.292536,17-01-03,62852,94,7.3,23
0,146269,0.004922,12-03-00,0,87,0,0
0,292483,1.186971,23-09-14,0,90,3.7,25
800000,14451,11.205726,09-01-09,1984662,91,6.1,311
780000,10105,6.003418,11-09-03,0,90,6.6,98
0,211557,0.322553,28-10-12,0,14,5.9,8
777000,838,19.326115,01-08-73,140000000,110,6.9,324
0,40862,1.517771,01-01-06,0,75,8,6
0,13158,1.453146,13-04-07,0,86,6.5,35
750000,84332,25.186002,08-06-12,4007792,85,6.8,556
0,74510,5.498834,09-09-11,0,89,7.7,43
500000,74725,12.203041,02-09-11,171760,95,6,210
750000,58428,14.386807,01-12-11,78396,102,5.4,219
750000,8416,8.429295,21-10-70,0,107,7.6,127
500000,36584,0.471264,09-05-02,0,88,5.6,5
0,13429,3.283886,18-07-08,0,99,4.5,52
750000,9022,12.284939,15-02-08,0,90,5.7,209
0,22530,1.039149,01-01-08,0,95,3.8,4
730000,288,18.644023,27-03-52,8000000,85,7.6,334
700000,14275,9.188431,12-09-94,7830611,171,7.7,87
0,2287,1.623769,15-01-05,0,86,5.9,13
700000,18734,7.731064,20-01-01,1667192,97,6.7,31
0,206197,2.868942,10-04-15,0,104,6.5,31
0,26837,0.631571,29-07-09,0,84,5.5,7
700000,7859,12.378031,11-08-06,4911725,107,6.5,240
700000,302579,0.578798,08-10-99,10508,107,0,0
0,51955,0.003142,11-09-97,0,92,0,0
750000,376004,1.471139,05-01-16,0,80,5.2,16
650,158752,1.352222,11-10-13,0,90,4.8,87
0,40658,0.429083,30-09-09,0,103,6.2,5
0,296943,0.045648,31-10-14,0,70,0,0
0,118612,4.596157,27-08-12,0,90,5.6,63
625000,138976,0.283059,16-05-13,0,68,4.8,5
700000,323967,2.659006,13-03-15,0,87,5.3,26
609000,3080,3.898498,06-09-35,3202000,101,7.4,59
60000,2667,41.690578,14-07-99,248000000,81,6.3,1055
600000,9459,3.409764,26-03-70,34505110,225,7.1,66
